-12.3226,-3.87406,7.323,-10.1111,4.64552,-14.9765,-3.2032,-12.2459,-1.73452,16.9287,18.2586,3.17729,0.612167,-17.5866,-9.40474,-7.41098,13.1215,2.94983,17.5106,1.76703,-14.6494,-6.66905,-13.5326,-9.11941,-10.6645,15.5814,-18.703,-5.30286,-0.0894032,-13.8559,18.1136,-3.31503,-4.72076,15.1365,18.8568,2.88882,2.72932,-11.5088,-7.3868,-15.7764,13.0562,-8.63284,6.67772,-10.3379,18.0236,8.26927,0.175817,11.7085,15.5086,9.50545,-13.7331,10.4566,17.4432,-1.32082,8.93749,-12.6435,18.3643,5.74636,-13.7011,-2.73489,-15.326,11.5117,-3.02068,-15.8604,-13.9918,4.16296,18.8174,-2.00355,-5.50536,12.1266,-7.40822,-13.0523,-13.0278,-1.99253,-9.87917,13.5392,14.5013,-2.09426,15.9166,-5.8855,-19.0079,-2.22693,11.0975,-10.7983,-14.6117,-1.82243,19.8873,2.23912,-8.1937,-12.1876,12.5737,-8.65191,-11.8746,-10.7736,-9.57989,-11.6643,11.7928,-3.23707,-13.294,2.47622,5.2822,-10.3116,-15.4746,3.11045,14.8765,11.5007,-15.0385,8.63797,11.5291,12.1342,12.7687,1.13118,-2.75276,14.7383,8.9141,12.005,-10.6885,4.0057,11.3112,10.9396,-1.74295,13.4458,-7.0882,-11.0334,16.8654,-6.14023,-19.709,-8.53646,12.0363,-11.2525,-16.3342,-0.124054,8.13409,8.91951,-1.63567,-15.1091,13.6348,6.48061,13.2971,11.2194,15.9227,4.55512,-13.1192,-10.6758,10.1681,15.1925,-4.88908,13.4037,10.9321,-5.06581,0.96004,-12.8612,-4.10084,11.367,-6.19543,14.5735,-7.35048,13.8476,-0.652025,19.703,-14.522,-3.30002,11.9578,-12.8736,8.39292,-17.7728,-15.6533,-6.83775,-13.5181,-4.60279,12.9178,15.943,-12.4629,8.27562,12.7876,-9.33237,16.6531,11.4344,1.68403,17.1442,-9.12836,12.3866,-8.72745,-7.91529,-16.0458,1.98295,-6.46359,-18.2525,9.02243,8.86822,-13.4058,-15.0276,10.7241,6.59716,-1.69943,-12.3788,14.3051,-1.84198,-12.839,10.5404,
-13.5205,-4.25323,8.03083,-11.0955,5.09301,-16.4311,-3.49857,-13.4305,-1.91444,18.5199,19.9355,3.45596,0.654734,-19.1914,-10.3431,-8.17343,14.4586,3.26915,19.1191,1.9275,-15.9991,-7.30851,-14.9361,-10.0461,-11.6548,16.9723,-20.4033,-5.75078,-0.0951413,-15.3355,19.7419,-3.63004,-5.20189,16.529,20.6272,3.16743,2.99521,-12.745,-8.07078,-17.2512,14.2585,-9.45201,7.34739,-11.4096,19.6951,9.01507,0.184411,12.9791,16.8974,10.4023,-14.9813,11.4067,19.0268,-1.45746,9.78333,-13.8778,20.0514,6.2886,-15.0492,-2.97238,-16.7619,12.5794,-3.3355,-17.3507,-15.2934,4.54483,20.5992,-2.19636,-6.0599,13.2804,-8.12106,-14.2451,-14.2768,-2.20447,-10.8117,14.8299,15.8881,-2.31699,17.4313,-6.44305,-20.8273,-2.44287,12.1234,-11.8036,-15.9586,-1.98871,21.6915,2.43182,-8.99039,-13.3762,13.7998,-9.46799,-13.0133,-11.827,-10.5011,-12.8016,12.9766,-3.57612,-14.5472,2.70064,5.81083,-11.3677,-16.9005,3.41953,16.2079,12.563,-16.455,9.38802,12.5671,13.3076,14.0086,1.26225,-3.00242,16.0977,9.76713,13.1326,-11.8005,4.43128,12.441,12.0348,-1.93668,14.7732,-7.7655,-12.1714,18.3898,-6.71984,-21.5651,-9.34238,13.1641,-12.3242,-17.8405,-0.122197,8.95458,9.85746,-1.80302,-16.581,14.9199,7.05943,14.5038,12.2446,17.3842,4.95041,-14.4047,-11.7291,11.1405,16.6466,-5.38244,14.6602,12.0621,-5.58403,1.02828,-14.1557,-4.51904,12.508,-6.7634,15.9426,-8.07155,15.2154,-0.72642,21.5146,-15.8949,-3.61343,13.1148,-14.1231,9.16647,-19.4422,-17.1089,-7.44816,-14.8448,-5.11176,14.0832,17.3712,-13.6143,9.03995,13.9775,-10.2279,18.1663,12.4849,1.79632,18.7273,-10.0135,13.5345,-9.63858,-8.70891,-17.5498,2.14961,-7.03676,-19.9533,9.93472,9.7897,-14.6489,-16.4059,11.8012,7.29848,-1.86787,-13.6877,15.6929,-2.01574,-14.0984,11.5683,
-14.723,-4.63387,8.74171,-12.0841,5.54148,-17.8889,-3.79523,-14.6201,-2.09466,20.1141,21.6148,3.73504,0.697388,-20.7988,-11.286,-8.93936,15.8,3.58947,20.7302,2.08824,-17.3517,-7.94928,-16.3421,-10.9745,-12.6463,18.365,-22.1057,-6.19931,-0.100913,-16.8193,21.3726,-3.9455,-5.68401,17.9247,22.3999,3.44639,3.2624,-13.9869,-8.75591,-18.7284,15.4636,-10.2731,8.01993,-12.4858,21.3685,9.76174,0.193077,14.2555,18.2883,11.3005,-16.2318,12.3585,20.6132,-1.59432,10.6311,-15.1149,21.7408,6.83151,-16.4014,-3.21068,-18.1996,13.6485,-3.65091,-18.844,-16.5987,4.92778,22.3833,-2.38941,-6.61637,14.4383,-8.83571,-15.441,-15.5305,-2.41714,-11.746,16.123,17.2787,-2.54028,18.9487,-7.0016,-22.6489,-2.65908,13.1519,-12.8113,-17.3093,-2.15546,23.4978,2.62476,-9.78919,-14.5679,15.0288,-10.2861,-14.1544,-12.8825,-11.4247,-13.9417,14.1657,-3.91663,-15.8048,2.92587,6.34217,-12.4291,-18.3297,3.72927,17.5412,13.6268,-17.8739,10.1394,13.6072,14.4832,15.2536,1.39376,-3.25277,17.4608,10.6224,14.2632,-12.9184,4.859,13.5732,13.1323,-2.13099,16.1051,-8.44533,-13.3133,19.9166,-7.30034,-23.4229,-10.149,14.2942,-13.398,-19.3498,-0.120367,9.77882,10.7995,-1.97075,-18.0564,16.2082,7.6398,15.7125,13.2716,18.8487,5.34654,-15.6925,-12.7841,12.1142,18.1028,-5.87721,15.9205,13.1972,-6.10462,1.09686,-15.455,-4.93916,13.6542,-7.33265,17.3148,-8.79419,16.5861,-0.80089,23.3283,-17.2714,-3.92766,14.2736,-15.3746,9.94092,-21.1135,-18.567,-8.0597,-16.1752,-5.62203,15.2499,18.8009,-14.7688,9.80632,15.17,-11.1253,19.6812,13.5366,1.90886,20.3132,-10.9008,14.6852,-10.554,-9.50642,-19.057,2.31665,-7.61066,-21.6562,10.8506,10.7147,-15.8935,-17.7857,12.8826,8.0025,-2.03701,-15.0016,17.0846,-2.19,-15.36,12.5981,
-15.9295,-5.01576,9.45517,-13.0763,5.99077,-19.3493,-4.09297,-15.8139,-2.27514,21.7106,23.2961,4.01447,0.740115,-22.4085,-12.2325,-9.70824,17.1451,3.91061,22.3436,2.2492,-18.7067,-8.59118,-17.7503,-11.9044,-13.639,19.7594,-23.8099,-6.64834,-0.106711,-18.3066,23.0054,-4.26134,-6.16699,19.323,24.1745,3.72564,3.53066,-15.2333,-9.44202,-20.2078,16.6711,-11.0957,8.69488,-13.5657,23.0436,10.5092,0.201799,15.5368,19.6811,12.1998,-17.4841,13.3117,22.2019,-1.73136,11.4806,-16.3543,23.4319,7.37499,-17.757,-3.44966,-19.6388,14.7188,-3.96683,-20.3399,-17.9072,5.31166,24.1693,-2.58268,-7.17448,15.5999,-9.5519,-16.6397,-16.7881,-2.63042,-12.6817,17.4181,18.6724,-2.76405,20.4683,-7.561,-24.4725,-2.87551,14.1825,-13.8211,-18.6632,-2.32262,25.3058,2.81788,-10.5898,-15.7622,16.2603,-11.1058,-15.2974,-13.9397,-12.3501,-15.0841,15.3592,-4.25838,-17.0662,3.15178,6.87579,-13.495,-19.7616,4.03956,18.8761,14.6918,-19.2948,10.892,14.649,15.6605,16.5027,1.52565,-3.5037,18.827,11.4795,15.3963,-14.0411,5.28853,14.7075,14.2317,-2.32581,17.4407,-9.12727,-14.4586,21.4456,-7.8816,-25.282,-10.9562,15.4261,-14.4735,-20.8618,-0.118558,10.6062,11.7451,-2.13881,-19.5348,17.4994,8.22148,16.9231,14.3002,20.3157,5.74336,-16.9821,-13.8408,13.0891,19.5607,-6.37317,17.184,14.3364,-6.62718,1.16572,-16.7584,-5.36089,14.8049,-7.90301,18.6895,-9.51815,17.9593,-0.875425,25.1438,-18.6509,-4.2426,15.434,-16.6277,10.7161,-22.7865,-20.0274,-8.6722,-17.5088,-6.13341,16.4176,20.232,-15.9259,10.5744,16.3648,-12.0244,21.1976,14.5893,2.02163,21.9015,-11.7898,15.8383,-11.4731,-10.3072,-20.5667,2.484,-8.18517,-23.3609,11.7696,11.6428,-17.1392,-19.1668,13.9677,8.70878,-2.20674,-16.3198,18.4797,-2.3647,-16.6236,13.6295,
-17.1393,-5.39871,10.1708,-14.0716,6.44077,-20.8121,-4.39163,-17.0112,-2.45583,23.3092,24.9791,4.2942,0.782904,-24.0201,-13.1822,-10.4796,18.4934,4.23246,23.959,2.41036,-20.0638,-9.23405,-19.1603,-12.8354,-14.6327,21.1552,-25.5156,-7.09781,-0.11253,-19.7968,24.6399,-4.57751,-6.6507,20.7236,25.9507,4.00514,3.79981,-16.4837,-10.129,-21.6889,17.8806,-11.9197,9.37186,-14.6489,24.7201,11.2572,0.210567,16.8222,21.0755,13.1,-18.738,14.2661,23.7926,-1.86856,12.3314,-17.5958,25.1246,7.91896,-19.1155,-3.68922,-21.0793,15.79,-4.28319,-21.8381,-19.2184,5.69634,25.957,-2.77613,-7.734,16.7644,-10.2694,-17.8406,-18.049,-2.84423,-13.6187,18.7149,20.0689,-2.98823,21.9899,-8.12111,-26.2976,-3.09213,15.2148,-14.8326,-20.0198,-2.49012,27.1154,3.01117,-11.3919,-16.9588,17.4939,-11.927,-16.4422,-14.9986,-13.2772,-16.2285,16.5564,-4.60117,-18.3308,3.37827,7.41136,-14.5648,-21.1958,4.35033,20.2123,15.7579,-20.7175,11.6455,15.6923,16.8395,17.7555,1.65786,-3.75513,20.1959,12.3382,16.5315,-15.1678,5.71959,15.8434,15.3327,-2.52105,18.7795,-9.81101,-15.6068,22.9763,-8.46352,-27.1423,-11.764,16.5596,-15.5506,-22.376,-0.116766,11.4362,12.6936,-2.30715,-21.0157,18.7929,8.80429,18.1353,15.33,21.7848,6.14079,-18.2732,-14.8987,14.065,21.0201,-6.87016,18.4503,15.4793,-7.1514,1.23482,-18.0653,-5.78398,15.9593,-8.4743,20.0665,-10.2432,19.3347,-0.950016,26.9609,-20.0331,-4.55813,16.5956,-17.8822,11.492,-24.461,-21.4896,-9.28552,-18.8451,-6.64573,17.5863,21.6641,-17.0853,11.344,17.5615,-12.9249,22.7152,15.6428,2.13458,23.4917,-12.6803,16.9934,-12.3952,-11.1107,-22.0788,2.65163,-8.76022,-25.0671,12.6911,12.5734,-18.3859,-20.549,15.056,9.417,-2.37695,-17.6416,19.8776,-2.53977,-17.8889,14.6622,
-18.352,-5.78258,10.8884,-15.0696,6.89139,-22.2768,-4.6911,-18.2116,-2.63672,24.9096,26.6637,4.57419,0.825747,-25.6335,-14.1345,-11.2531,19.8443,4.55492,25.576,2.57168,-21.4228,-9.87777,-20.5717,-13.7675,-15.6272,22.5522,-27.2227,-7.54765,-0.118367,-21.2895,26.276,-4.89398,-7.13505,22.1263,27.7283,4.28486,4.06973,-17.7374,-10.8166,-23.1715,19.0919,-12.7449,10.0506,-15.7348,26.3977,12.0058,0.219374,18.1111,22.4712,14.0011,-19.9934,15.2216,25.3851,-2.0059,13.1835,-18.839,26.8186,8.46335,-20.4767,-3.92928,-22.521,16.8621,-4.59994,-23.3382,-20.5319,6.08171,27.7461,-2.96973,-8.29475,17.9316,-10.9881,-19.0436,-19.3129,-3.05851,-14.5568,20.0131,21.4678,-3.21277,23.5132,-8.68186,-28.1241,-3.30892,16.2487,-15.8456,-21.3788,-2.65793,28.9262,3.20461,-12.1953,-18.1573,18.7293,-12.7495,-17.5884,-16.0587,-14.2057,-17.3747,17.7569,-4.94487,-19.5982,3.60528,7.94858,-15.6379,-22.6322,4.66152,21.5498,16.8249,-22.1417,12.3999,16.7369,18.0198,19.0113,1.79035,-4.00699,21.567,13.1983,17.6686,-16.2981,6.15196,16.9808,16.4352,-2.71667,20.121,-10.4963,-16.7574,24.5085,-9.04601,-29.0037,-12.5722,17.6946,-16.629,-23.8922,-0.114987,12.2685,13.6446,-2.47574,-22.4988,20.0886,9.38807,19.3487,16.361,23.2557,6.53873,-19.5658,-15.9577,15.0418,22.4808,-7.36805,19.719,16.6253,-7.67706,1.30412,-19.3752,-6.20825,17.1169,-9.04642,21.4454,-10.9693,20.7118,-1.02466,28.7794,-21.4176,-4.87418,17.7584,-19.138,12.2685,-26.1366,-22.9535,-9.89955,-20.1837,-7.15888,18.7558,23.0973,-18.2466,12.1149,18.7598,-13.8267,24.2338,16.6971,2.2477,25.0838,-13.5721,18.1502,-13.3199,-11.9166,-23.5929,2.81949,-9.33573,-26.7746,13.6148,13.5062,-19.6334,-21.9322,16.1468,10.1269,-2.54758,-18.9665,21.2779,-2.71515,-19.1555,15.6961,
-19.5673,-6.16726,11.6077,-16.0698,7.34253,-23.7432,-4.99126,-19.4147,-2.81777,26.5115,28.3496,4.8544,0.868636,-27.2483,-15.0893,-12.0286,21.1976,4.87791,27.1946,2.73316,-22.7833,-10.5222,-21.9846,-14.7004,-16.6224,23.9503,-28.931,-7.99783,-0.124219,-22.7844,27.9135,-5.2107,-7.61997,23.5306,29.5072,4.56476,4.34031,-18.994,-11.505,-24.6556,20.3048,-13.5711,10.7308,-16.8231,28.0765,12.7549,0.228213,19.403,23.8681,14.903,-21.25,16.1781,26.979,-2.14336,14.0367,-20.0838,28.5139,9.00813,-21.84,-4.16976,-23.9637,17.9349,-4.91703,-24.8401,-21.8475,6.46769,29.5365,-3.16348,-8.85656,19.1011,-11.7078,-20.2483,-20.5793,-3.2732,-15.4958,21.3127,22.8688,-3.43763,25.038,-9.24315,-29.9519,-3.52585,17.284,-16.86,-22.7399,-2.826,30.7383,3.39818,-12.9998,-19.3575,19.9662,-13.573,-18.7359,-17.1201,-15.1354,-18.5224,18.9601,-5.28935,-20.8681,3.83272,8.48725,-16.7138,-24.0703,4.97309,22.8883,17.8927,-23.5672,13.155,17.7825,19.2013,20.2698,1.92309,-4.25923,22.9402,14.0597,18.8073,-17.4314,6.58546,18.1195,17.5389,-2.91261,21.4649,-11.1829,-17.9101,26.0421,-9.62901,-30.8659,-13.3807,18.8307,-17.7085,-25.4101,-0.113219,13.1028,14.5978,-2.64453,-23.9838,21.386,9.9727,20.5634,17.393,24.7283,6.93714,-20.8595,-17.0177,16.0193,23.9427,-7.86673,20.9898,17.7739,-8.20397,1.37359,-20.6876,-6.63355,18.2773,-9.61924,22.8259,-11.6962,22.0905,-1.09934,30.599,-22.804,-5.19069,18.9222,-20.3948,13.0454,-27.8133,-24.4189,-10.5142,-21.5243,-7.67275,19.9259,24.5313,-19.4096,12.8869,19.9597,-14.7295,25.7534,17.752,2.36095,26.6774,-14.4651,19.3086,-14.2469,-12.7245,-25.1086,2.98755,-9.91165,-28.4832,14.5405,14.4408,-20.8817,-23.3163,17.24,10.8382,-2.71857,-20.294,22.6803,-2.89081,-20.4235,16.7311,
-20.7848,-6.55263,12.3284,-17.0721,7.79414,-25.2112,-5.29203,-20.6202,-2.99897,28.1149,30.0368,5.13481,0.911567,-28.8645,-16.0461,-12.8056,22.5529,5.20137,28.8145,2.89476,-24.1453,-11.1673,-23.3985,-15.6342,-17.6184,25.3493,-30.6404,-8.4483,-0.130083,-24.2812,29.5521,-5.52765,-8.10539,24.9365,31.2872,4.84484,4.61146,-20.2532,-12.1938,-26.1408,21.519,-14.3983,11.4124,-17.9135,29.7562,13.5045,0.237079,20.6976,25.2661,15.8055,-22.5077,17.1354,28.5743,-2.28093,14.8908,-21.3299,30.2102,9.55324,-23.2053,-4.41063,-25.4073,19.0084,-5.23441,-26.3434,-23.1649,6.85421,31.328,-3.35734,-9.41931,20.2727,-12.4284,-21.4546,-21.8479,-3.48825,-16.4357,22.6135,24.2716,-3.66276,26.564,-9.80493,-31.7807,-3.74292,18.3205,-17.8755,-24.1029,-2.99431,32.5514,3.59186,-13.8054,-20.5593,21.2046,-14.3975,-19.8845,-18.1825,-16.0663,-19.6714,20.1659,-5.63453,-22.1401,4.06056,9.02718,-17.7922,-25.51,5.28498,24.2277,18.9612,-24.994,13.9108,18.8292,20.3838,21.5307,2.05606,-4.5118,24.3151,14.9221,19.9475,-18.5674,7.01997,19.2593,18.6436,-3.10883,22.8109,-11.8707,-19.0647,27.5769,-10.2125,-32.729,-14.1897,19.9679,-18.789,-26.9296,-0.11146,13.9388,15.5529,-2.81351,-25.4704,22.6851,10.5581,21.7791,18.4259,26.2024,7.33595,-22.1543,-18.0785,16.9975,25.4055,-8.3661,22.2624,18.9248,-8.73195,1.44321,-22.0024,-7.05974,19.4402,-10.1927,24.208,-12.4238,23.4707,-1.17406,32.4197,-24.1922,-5.5076,20.0868,-21.6525,13.8229,-29.491,-25.8855,-11.1294,-22.8667,-8.18725,21.0967,25.9661,-20.5742,13.6599,21.1608,-15.6333,27.2739,18.8075,2.47432,28.2724,-15.3591,20.4684,-15.176,-13.5342,-26.626,3.1558,-10.4879,-30.1929,15.4678,15.3772,-22.1307,-24.701,18.3353,11.5508,-2.88988,-21.6238,24.0847,-3.06672,-21.6925,17.7669,
-22.0043,-6.93864,13.0504,-18.0763,8.24617,-26.6806,-5.59335,-21.8278,-3.18031,29.7195,31.7249,5.41541,0.954533,-30.4819,-17.0047,-13.5841,23.91,5.52524,30.4355,3.05648,-25.5086,-11.813,-24.8136,-16.5686,-18.6149,26.7492,-32.3507,-8.89903,-0.135958,-25.7797,31.1919,-5.8448,-8.59126,26.3438,33.0682,5.12507,4.88312,-21.5146,-12.8832,-27.6271,22.7345,-15.2262,12.0952,-19.0057,31.4368,14.2544,0.245969,21.9944,26.665,16.7087,-23.7665,18.0935,30.1708,-2.4186,15.7457,-22.5772,31.9074,10.0986,-24.5723,-4.65182,-26.8516,20.0825,-5.55206,-27.8481,-24.4839,7.2412,33.1205,-3.55131,-9.98291,21.446,-13.1498,-22.6623,-23.1185,-3.70361,-17.3763,23.9152,25.676,-3.88815,28.0912,-10.3671,-33.6105,-3.96009,19.358,-18.8922,-25.4676,-3.16283,34.3654,3.78563,-14.6119,-21.7624,22.4442,-15.2228,-21.0341,-19.2458,-16.9981,-20.8216,21.3738,-5.98031,-23.414,4.28875,9.56822,-18.8728,-26.9512,5.59716,25.5679,20.0304,-26.4217,14.6672,19.8767,21.5674,22.7938,2.18922,-4.76467,25.6917,15.7854,21.089,-19.7057,7.45536,20.4001,19.7494,-3.30531,24.1587,-12.5595,-20.2209,29.1128,-10.7963,-34.5927,-14.9989,21.1061,-19.8704,-28.4504,-0.109708,14.7763,16.5097,-2.98266,-26.9586,23.9856,11.1441,22.9957,19.4595,27.6777,7.73512,-23.4501,-19.1402,17.9762,26.8692,-8.86609,23.5366,20.0779,-9.2609,1.51296,-23.3192,-7.48673,20.6053,-10.7667,25.5914,-13.1522,24.8521,-1.24882,34.2414,-25.582,-5.82487,21.2522,-22.9111,14.6006,-31.1695,-27.3533,-11.7451,-24.2107,-8.70231,22.2681,27.4016,-21.7401,14.4338,22.363,-16.538,28.7951,19.8635,2.5878,29.8687,-16.2541,21.6293,-16.1068,-14.3455,-28.1446,3.3242,-11.0645,-31.9035,16.3966,16.315,-23.3803,-26.0865,19.4323,12.2646,-3.06146,-22.9557,25.4907,-3.24283,-22.9625,18.8035,
-23.2255,-7.3252,13.7736,-19.082,8.69858,-28.1511,-5.89514,-23.0372,-3.36176,31.3251,33.414,5.69616,0.997532,-32.1003,-17.9649,-14.3639,25.2687,5.84948,32.0576,3.21831,-26.8729,-12.4593,-26.2295,-17.5036,-19.6119,28.1499,-34.0618,-9.34999,-0.141843,-27.2796,32.8326,-6.16213,-9.07753,27.7523,34.85,5.40543,5.15522,-22.7779,-13.573,-29.1144,23.951,-16.055,12.7789,-20.0996,33.1181,15.0046,0.254879,23.2934,28.0648,17.6123,-25.026,19.0522,31.7684,-2.55635,16.6014,-23.8256,33.6055,10.6443,-25.9409,-4.89331,-28.2967,21.1571,-5.86996,-29.354,-25.8044,7.62862,34.9138,-3.74538,-10.5472,22.6209,-13.8719,-23.8712,-24.3909,-3.91926,-18.3176,25.2179,27.0819,-4.11375,29.6195,-10.9297,-35.4411,-4.17737,20.3966,-19.9097,-26.8337,-3.33153,36.1802,3.9795,-15.4191,-22.9666,23.685,-16.0489,-22.1847,-20.3099,-17.9307,-21.9728,22.5836,-6.32664,-24.6896,4.51725,10.1103,-19.9554,-28.3937,5.9096,26.9089,21.1002,-27.8505,15.4241,20.9251,22.7517,24.0587,2.32256,-5.01781,27.0696,16.6497,22.2316,-20.8461,7.89152,21.5418,20.856,-3.50202,25.5082,-13.2492,-21.3786,30.6496,-11.3805,-36.4571,-15.8084,22.2452,-20.9527,-29.9724,-0.107962,15.6152,17.468,-3.15196,-28.4481,25.2874,11.7308,24.2131,20.4939,29.1542,8.13461,-24.7467,-20.2025,18.9555,28.3337,-9.36663,24.8123,21.2327,-9.7907,1.58282,-24.6378,-7.91442,21.7722,-11.3412,26.9759,-13.881,26.2345,-1.32361,36.0639,-26.9731,-6.14246,22.4183,-24.1704,15.3788,-32.8487,-28.822,-12.3613,-25.5561,-9.21788,23.4399,28.8377,-22.9072,15.2085,23.5663,-17.4434,30.3169,20.92,2.70137,31.466,-17.1498,22.7914,-17.0392,-15.1582,-29.6645,3.49275,-11.6414,-33.6149,17.3267,17.2541,-24.6304,-27.4725,20.5309,12.9793,-3.23329,-24.2894,26.8981,-3.41914,-24.2334,19.8408,
-24.4483,-7.71226,14.4978,-20.0891,9.15131,-29.6228,-6.19737,-24.2483,-3.54332,32.9318,35.104,5.97706,1.04056,-33.7196,-18.9266,-15.1449,26.6288,6.17405,33.6807,3.38023,-28.2383,-13.106,-27.6463,-18.4392,-20.6095,29.5513,-35.7737,-9.80116,-0.147736,-28.7809,34.4741,-6.47963,-9.56416,29.1619,36.6326,5.68591,5.42772,-24.043,-14.2633,-30.6025,25.1686,-16.8843,13.4637,-21.1949,34.8001,15.7552,0.263806,24.5941,29.4654,18.5164,-26.2864,20.0115,33.3669,-2.69419,17.4577,-25.0749,35.3044,11.1902,-27.3109,-5.13507,-29.7424,22.2322,-6.18806,-30.861,-27.1262,8.01642,36.708,-3.93953,-11.1123,23.7973,-14.5947,-25.0812,-25.6649,-4.13517,-19.2595,26.5214,28.4891,-4.33956,31.1487,-11.4927,-37.2725,-4.39474,21.436,-20.9281,-28.2012,-3.5004,37.9958,4.17345,-16.2271,-24.172,24.9267,-16.8757,-23.336,-21.3747,-18.8641,-23.125,23.7952,-6.67346,-25.9668,4.74603,10.6532,-21.0397,-29.8372,6.22229,28.2506,22.1705,-29.2801,16.1815,21.9741,23.9369,25.3253,2.45607,-5.27119,28.4489,17.5147,23.3752,-21.9884,8.32839,22.6843,21.9634,-3.69894,26.8592,-13.9398,-22.5377,32.1874,-11.965,-38.3221,-16.6182,23.385,-22.0356,-31.4955,-0.106222,16.4553,18.4277,-3.32139,-29.9388,26.5904,12.318,25.4313,21.5289,30.6317,8.5344,-26.044,-21.2654,19.9353,29.7989,-9.86768,26.0894,22.3892,-10.3213,1.65278,-25.958,-8.34274,22.941,-11.9162,28.3616,-14.6105,27.618,-1.39843,37.8871,-28.3655,-6.46033,23.585,-25.4304,16.1573,-34.5286,-30.2918,-12.9778,-26.9027,-9.73391,24.6122,30.2744,-24.0754,15.9839,24.7705,-18.3495,31.8394,21.9769,2.81502,33.0643,-18.0463,23.9544,-17.973,-15.9722,-31.1855,3.66143,-12.2185,-35.3271,18.258,18.1944,-25.881,-28.8591,21.6309,13.6949,-3.40533,-25.6248,28.307,-3.59562,-25.505,20.8788,
-25.6726,-8.09977,15.2229,-21.0976,9.60435,-31.0954,-6.49999,-25.461,-3.72498,34.5394,36.7947,6.25809,1.08361,-35.3399,-19.8896,-15.9269,27.9903,6.49892,35.3046,3.54224,-29.6046,-13.7531,-29.0638,-19.3753,-21.6075,30.9532,-37.4863,-10.2525,-0.153636,-30.2834,36.1165,-6.79728,-10.0511,30.5725,38.416,5.9665,5.70057,-25.3097,-14.9539,-32.0915,26.387,-17.7143,14.1492,-22.2916,36.4827,16.5061,0.27275,25.8965,30.8666,19.421,-27.5475,20.9714,34.9663,-2.83209,18.3147,-26.3251,37.0039,11.7364,-28.6821,-5.37706,-31.1887,23.3077,-6.50637,-32.3689,-28.4492,8.40457,38.5029,-4.13376,-11.6779,24.9749,-15.318,-26.2923,-26.9404,-4.35132,-20.2019,27.8257,29.8975,-4.56554,32.6787,-12.0559,-39.1046,-4.61219,22.4762,-21.9473,-29.5699,-3.66942,39.812,4.36748,-17.0357,-25.3783,26.1693,-17.7031,-24.488,-22.4402,-19.7983,-24.278,25.0083,-7.02072,-27.2453,4.97506,11.1969,-22.1257,-31.2819,6.53518,29.5928,23.2412,-30.7104,16.9393,23.0237,25.1227,26.5934,2.58971,-5.52478,29.8293,18.3804,24.5198,-23.1323,8.76589,23.8274,23.0714,-3.89604,28.2115,-14.6311,-23.6979,33.7259,-12.5498,-40.1876,-17.4282,24.5255,-23.1193,-33.0197,-0.104486,17.2964,19.3886,-3.49094,-31.4306,27.8944,12.9056,26.6502,22.5644,32.1102,8.93444,-27.342,-22.3289,20.9155,31.2647,-10.3692,27.3676,23.5472,-10.8525,1.72284,-27.2796,-8.77164,24.1112,-12.4915,29.7481,-15.3404,29.0024,-1.47327,39.7111,-29.7591,-6.77847,24.7522,-26.6909,16.936,-36.2092,-31.7623,-13.5947,-28.2505,-10.2503,25.7849,31.7116,-25.2446,16.76,25.9756,-19.2562,33.3624,23.0341,2.92876,34.6635,-18.9434,25.1183,-18.9081,-16.7873,-32.7075,3.83022,-12.7959,-37.0399,19.1904,19.1357,-27.132,-30.2462,22.7322,14.4114,-3.57757,-26.9616,29.717,-3.77226,-26.7774,21.9174,
